,Dominant_Topic,Perc_Contribution,Topic_Keywords,text_pre,text,userid,textID
1809,9.0,0.5220000147819519,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",Just wait for the future to unfold itself n njot it.............,['wait'],293db494e4b237aec91760a823053c2d,28559
1810,5.0,0.5188999772071838,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L",The purest part of our body are the eyes. It hides nothing.,"['part', 'bodi', 'eye', 'hide', 'purest']",293db494e4b237aec91760a823053c2d,28577
1811,9.0,0.891700029373169,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Happy promise day to all of you. **bobsnewline**  **bobsnewline** my promise /i wont let d fate take u far from me/"". **bobsnewline** @........... u know i mean u.""","['day', 'fate', 'promis', 'wo', 'let', 'take', 'know', 'mean']",293db494e4b237aec91760a823053c2d,28578
1812,5.0,0.8379999995231628,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L",There's nothing like a cold Honey Brown on a hot summer night!,"['honey', 'summer', 'night', 'cold', 'hot']",2cdd105436ad5ae240e79c445f0e1c7b,31362
1813,9.0,0.9248999953269958,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","If only I always felt as happy as I look in this picture...ah, well...come to think of it, if only I was still as young as I was in this picture....nah, then, I'd have to live through all the in-between stuff again... there's just nothing like talking to yourself in a rectangle...","['look', 'pictur', 'pictur', 'stuff', 'rectangl', 'felt', 'come', 'think', 'live', 'talk', 'happi', 'young']",2cdd105436ad5ae240e79c445f0e1c7b,31374
1814,9.0,0.8610000014305115,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","I don't have anything I want to//need to//have to say, so just be grateful and take the silence for the gift that it is.","['silenc', 'gift', 'want', 'to//hav', 'take', 'grate']",2cdd105436ad5ae240e79c445f0e1c7b,31408
1815,11.0,0.8783000111579895,"world_L, love_L, time_L, last_L, rain_L, feel_L, way_L, day_L, moment_L, restless_L","There may not be A Heartache Tonight, but I'll be singin' it tomorrow night, flyin' with my friends and The Eagles! ;-)","['tonight', 'tomorrow', 'night', 'friend', 'eagl', 'heartach', 'singin']",2cdd105436ad5ae240e79c445f0e1c7b,31428
1816,8.0,0.42649999260902405,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","I have nothing on my mind in answer to the question in the box, so I'll leave it to everyone else to /Share./""""","['mind', 'answer', 'question', 'box', 'leav']",2cdd105436ad5ae240e79c445f0e1c7b,31480
1817,9.0,0.5220000147819519,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",/I love you,['love'],2cdd105436ad5ae240e79c445f0e1c7b,31498
1818,9.0,0.9186999797821045,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","God of surprises, when I think you are not present in my life, you reveal yourself in the love of friends and family and nurture me in your never-ending affection.","['surpris', 'life', 'love', 'friend', 'famili', 'nurtur', 'affect', 'think', 'reveal', 'end', 'present']",2cdd105436ad5ae240e79c445f0e1c7b,31518
1819,9.0,0.805899977684021,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","You can't always get what you want, but if you try, sometimes, you get what you need.","['need', 'can', 'tri', 'want']",2cdd105436ad5ae240e79c445f0e1c7b,31542
1820,11.0,0.891700029373169,"world_L, love_L, time_L, last_L, rain_L, feel_L, way_L, day_L, moment_L, restless_L","lost her socks, the lining of her stoamch and he rdignity. wtf happened tonight?Q?Q damnit u beer kellar.","['sock', 'rdigniti', 'beer', 'lost', 'line', 'happen', 'damnit', 'stoamch']",33ccb4623ec83bac64472003b8d3372b,36680
1821,8.0,0.8610000014305115,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","wishes she hadn't accidentally quoted a porn movie to her mum. /You got glazed like a doughnut./""""","['wish', 'porn', 'movi', 'quot', 'got', 'glaze']",33ccb4623ec83bac64472003b8d3372b,36775
1822,8.0,0.7075999975204468,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","Errr, I don't know how to tell you all this but I think it's important for me to be honest... I'm straight. Yup, you heard me. I LIKEA THE COCK, IN AND AROUND MY MOOOOUTH","['likea', 'know', 'tell', 'think', 'heard', 'import', 'honest', 'straight']",33ccb4623ec83bac64472003b8d3372b,36813
1823,8.0,0.7580000162124634,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","oh Owl City, how I've been neglecting you as of late. Sorry! <3","['owl', 'citi', 'neglect']",33ccb4623ec83bac64472003b8d3372b,37006
1824,9.0,0.9510999917984009,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Lying on the table in this unfamiliar place, Iam greeted by a stranger a man without a face. He said son do you remember, do you even know your name? Then he shined a light in my face, and said here take these for the pain.","['tabl', 'place', 'man', 'face', 'son', 'name', 'face', 'pain', 'lie', 'greet', 'said', 'rememb', 'know', 'shine', 'said', 'take', 'unfamiliar', 'stranger', 'light']",3416e6ccb1a841127299953f823efa0d,37200
1825,9.0,0.9534000158309937,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",Wash your back so you won't stab mine **bobsnewline** Get in bed with your own kind **bobsnewline** Live your life so you don't see mine **bobsnewline** Drape your back so you won't shine **bobsnewline**  **bobsnewline** Ooh then she holds my hand **bobsnewline** And I lie to get a smile **bobsnewline**  **bobsnewline** Using what I want **bobsnewline** To get what you want **bobsnewline**  **bobsnewline** Ooh Sweet Amber **bobsnewline** How sweet are you? **bobsnewline** How sweet does it get?......,"['mine', 'bed', 'life', 'mine', 'hand', 'lie', 'smile', 'amber', 'wash', 'stab', 'see', 'drape', 'shine', 'hold', 'get', 'use', 'want', 'want', 'live', 'sweet']",3416e6ccb1a841127299953f823efa0d,37205
1826,5.0,0.805899977684021,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L","is on her way back to Laoag after visiting Baluarte and Heritage Village in Vigan, Paway Church and Fort Ilocandia Resort in Ilocos Norte. I'm beat but its worth it","['villag', 'visit', 'beat', 'worth']",358726897dec59e15335b3ff573f6159,37967
1827,8.0,0.805899977684021,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L",PASSED! Thank GOD! To all who supported me.. MARAMING SALAMAT PO!,"['pass', 'thank', 'support', 'maram']",358726897dec59e15335b3ff573f6159,37978
1828,9.0,0.8219000101089478,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",......Cousins are the first friends most people ever have as children. No one will ever understand your crazy family like your cousins. Even if you haven't talked much lately. Re-post if you have some of the best cousins in the world..,"['cousin', 'friend', 'peopl', 'children', 'famili', 'cousin', 'world', 'understand', 'talk', 're', 'cousin', 'crazi', '-', 'post', 'best']",37dc41c2fb88c226997850730b7fee11,39244
1829,7.0,0.8379999995231628,"want_L, happi_L, day_L, go_L, hour_L, thing_L, find_L, birthday_L, strong_L, minut_L",20 menthol KS n a bottle of JD would go down oh soo nicely...or Smirnoff-I aint fussy..!,"['smirnoff', 'go', 'soo', 'ai', 'fussi']",37dc41c2fb88c226997850730b7fee11,39274
1830,9.0,0.805899977684021,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","'bout time someone else washed up, I need my bed!","['time', 'bed', 'wash', 'need']",37dc41c2fb88c226997850730b7fee11,39350
1831,9.0,0.9348999857902527,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",... If you're frightened of dying and you're still holding on? You'll see devils tearing your life away. If you've made your peace? Those devils can be seen as angels. Freeing you from the earth.,"['devil', 'life', 'peac', 'devil', 'angel', 'earth', 'die', 'hold', 'see', 'tear', 'made', 'seen', 'free', 'frighten']",3969e4477a184aeeb7479bde6b1a9a7b,39382
1832,9.0,0.8379999995231628,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",A loss of life is not so tragic once realized another will take their place.,"['loss', 'life', 'take', 'place', 'realiz']",3969e4477a184aeeb7479bde6b1a9a7b,39420
1833,10.0,0.9248999953269958,"believ_L, take_L, woman_L, give_L, peopl_L, reveal_L, wonder_L, idea_L, life_L, job_L","I don't believe in charity. I don't believe in sin. And if you don't believe in me, I'll sing this tune over again. I don't believe in miracles. And I don't believe I'll try. But I do believe in CAPTAIN CRUNCH, For I am the Frizzle Fry!","['chariti', 'sin', 'tune', 'miracl', 'believ', 'believ', 'believ', 'sing', 'believ', 'believ', 'tri', 'believ']",3969e4477a184aeeb7479bde6b1a9a7b,39422
1834,9.0,0.8610000014305115,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",You'll never know how much you're worth in life until you lose everything of value first.,"['life', 'valu', 'know', 'lose', 'much', 'worth']",3969e4477a184aeeb7479bde6b1a9a7b,39428
1835,9.0,0.8379999995231628,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",I'd rather try and be completely wrong than never try and believe I was right.,"['tri', 'tri', 'believ', 'wrong', 'right']",3969e4477a184aeeb7479bde6b1a9a7b,39434
1836,9.0,0.9510999917984009,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",The news it came out in the First World War **bobsnewline** The bloody Red Baron was flying once more **bobsnewline** The Allied Command ignored all of its men **bobsnewline** And called on Snoopy to do it again... **bobsnewline**  **bobsnewline** Christmas bells those Christmas bells **bobsnewline** Ringing through the land **bobsnewline** Bringing peace to all the world **bobsnewline** And good will to man,"['news', 'war', 'men', 'snoopi', 'bell', 'land', 'peac', 'world', 'man', 'came', 'fli', 'ignor', 'call', 'bell', 'ring', 'bring', 'bloodi', 'red', 'good']",39b83fcebd7a521c51f8ef623172bed0,40716
1837,7.0,0.7559999823570251,"want_L, happi_L, day_L, go_L, hour_L, thing_L, find_L, birthday_L, strong_L, minut_L","Sleigh bells ring, are you listening,  **bobsnewline** In the lane, snow is glistening **bobsnewline** A beautiful sight, **bobsnewline** We're happy tonight. **bobsnewline** Walking in a winter wonderland. **bobsnewline**  **bobsnewline** Gone away is the bluebird, **bobsnewline** Here to stay is a new bird **bobsnewline** He sings a love song, **bobsnewline** As we go along, **bobsnewline** Walking in a winter wonderland.","['ring', 'listen', 'lane', 'snow', 'sight', 'tonight', 'winter', 'wonderland', 'bird', 'sing', 'song', 'winter', 'wonderland', 'glisten', 'walk', 'gone', 'stay', 'go', 'walk', 'beauti', 'happi', 'new']",39b83fcebd7a521c51f8ef623172bed0,40761
1838,9.0,0.9248999953269958,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","'You may laugh because every time I sign my name I put a gold star after it. But it's a metaphor, and metaphors are important. My gold stars are a metaphor for me being a star.'","['time', 'sign', 'name', 'gold', 'star', 'metaphor', 'metaphor', 'star', 'laugh', 'put', 'import', 'gold']",39b83fcebd7a521c51f8ef623172bed0,40764
1839,7.0,0.9348999857902527,"want_L, happi_L, day_L, go_L, hour_L, thing_L, find_L, birthday_L, strong_L, minut_L","'D-d-d-danger, watch behind you - there's a stranger out to find you  **bobsnewline** What to do? Just grab onto some Duck Tales, oo-oo!  **bobsnewline** Not pony tails or cotton tails but Duck Tales, oo-oo!'","['d', 'danger', 'find', 'duck', 'tale', 'tail', 'cotton', 'tail', 'duck', 'tale', 'watch', 'grab', 'd', 'stranger']",39b83fcebd7a521c51f8ef623172bed0,40769
1840,9.0,0.8610000014305115,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",True beauty cannot be bought for any amount of money...,"['beauti', 'amount', 'money', 'can', 'bought', 'true']",3a239367715ee1ff17be3dc5593d4c25,41395
1841,9.0,0.7580000162124634,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",he can change the world with his hands behind his back...,"['world', 'hand', 'chang']",3a239367715ee1ff17be3dc5593d4c25,41417
1842,3.0,0.598800003528595,"love_L, smile_L, head_L, thought_L, fall_L, keep_L, give_L, word_L, sing_L, follow_L","If you leave the world a better place than it was when you got here, we all win. So what are you doing?","['world', 'place', 'leav', 'got', 'win', 'do', 'better']",3a239367715ee1ff17be3dc5593d4c25,41419
1843,5.0,0.911300003528595,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L","Being able to enjoy the little, simple things makes enjoying those amazingly spectacular things so much easier.","['thing', 'thing', 'enjoy', 'make', 'enjoy', 'abl', 'littl', 'simpl', 'spectacular', 'easier']",3a239367715ee1ff17be3dc5593d4c25,41422
1844,8.0,0.7580000162124634,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","Sometimes it's not about the results. Instead, it's just a commitment to the effort.","['result', 'effort', 'commit']",3a239367715ee1ff17be3dc5593d4c25,41452
1845,9.0,0.5220000147819519,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Stevie Ray Vaughan, where have been all of my life?",['life'],3a239367715ee1ff17be3dc5593d4c25,41456
1846,9.0,0.8610000014305115,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Think beauty, but be beautiful. Say beauty, but say it beautifully.","['beauti', 'beauti', 'think', 'say', 'say', 'beauti']",3a239367715ee1ff17be3dc5593d4c25,41471
1847,9.0,0.9388999938964844,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Don't take yesterday's baggage into tomorrow because you end up taking yesterday's problems into tomorrow. Instead, try taking yesterday's learned lessons into tomorrow.","['yesterday', 'baggag', 'tomorrow', 'end', 'yesterday', 'problem', 'tomorrow', 'yesterday', 'lesson', 'tomorrow', 'take', 'take', 'tri', 'take', 'learn']",3a239367715ee1ff17be3dc5593d4c25,41502
1848,8.0,0.5170999765396118,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L",Nature has given men one tongue and two ears that we may hear twice as much as we speak. - Epictetus,"['natur', 'men', 'tongu', 'ear', 'epictetu', 'given', 'hear', 'speak']",3a239367715ee1ff17be3dc5593d4c25,41503
1849,12.0,0.805899977684021,"kill_L, fail_L, let_L, freak_L, sound_L, seed_L, fantast_L, tri_L, birthday_L, love_L","Logic is like the sword - those who appeal to it, shall perish by it.","['logic', 'sword', 'appeal', 'perish']",3ab0bae1cbfdb0c3493e3993461e16d8,41868
1850,7.0,0.8610000014305115,"want_L, happi_L, day_L, go_L, hour_L, thing_L, find_L, birthday_L, strong_L, minut_L","Woo hoo! One day left of classes! Then its just me, finals, and intense agony. :D","['day', 'class', 'final', 'agoni', 'left', 'intens']",3ab0bae1cbfdb0c3493e3993461e16d8,41904
1851,9.0,0.9534000158309937,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",Do you ever get these moments when your cleaning things out and you run into an old picture or a thing that an old friend gave you and you think damn what happen to us. How things got so bad between us I will never know all I know is I kinda miss our friendship but it took two and one of gave no effort,"['moment', 'thing', 'pictur', 'thing', 'friend', 'thing', 'one', 'effort', 'clean', 'run', 'gave', 'think', 'happen', 'got', 'know', 'took', 'gave', 'old', 'old', 'bad']",3c71c9bfcbdabf80dec5765e2677a4c3,43270
1852,5.0,0.6783000230789185,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L","The orgastic future that year by year recedes before us. It eluded us then, but that's no matter-tomorrow we will run faster, stretch out our arms farther....And one fine morning-So we beat on, boats against the current, borne back ceaselessly into the past-The Great Gatsby","['year', 'year', 'matter', 'tomorrow', 'run', 'arm', 'morn', 'boat', 'gatsbi', 'reced', 'elud', 'stretch', 'beat', 'born', 'orgast', 'fine', 'current', 'past', 'great']",3c71c9bfcbdabf80dec5765e2677a4c3,43294
1853,9.0,0.805899977684021,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",Haha wow I'm complete done with this not even worth my time anymore.,"['time', 'done', 'complet', 'worth']",3c71c9bfcbdabf80dec5765e2677a4c3,43308
1854,9.0,0.5641999840736389,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",Well just got back from doing competition and I lost but its all good I had fun and should of went to sleep earlier haha but I had funnnn,"['competit', 'fun', 'sleep', 'got', 'lost', 'went', 'good']",3c71c9bfcbdabf80dec5765e2677a4c3,43310
1855,9.0,0.8783000111579895,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",I'm at an Angels game right now sitting next to British people. This made my day.,"['angel', 'peopl', 'day', 'sit', 'made', 'next', 'british']",3c71c9bfcbdabf80dec5765e2677a4c3,43317
1856,11.0,0.5720000267028809,"world_L, love_L, time_L, last_L, rain_L, feel_L, way_L, day_L, moment_L, restless_L",And it's happened once again I'll turn to a friend Someone that understands Sticks to the master plan But everybody's gone And I've been here for too long To face this on my own **bobsnewline** Well I guess this is growing up,"['friend', 'stick', 'master', 'plan', 'face', 'guess', 'happen', 'turn', 'understand', 'gone', 'grow', 'long']",3c71c9bfcbdabf80dec5765e2677a4c3,43318
1857,9.0,0.9024999737739563,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",finally given the freedom to go out and have a life outside of just school and home.  if only i could forever break these (temporarily) loosened chains.....,"['freedom', 'life', 'school', 'home', 'chain', 'given', 'go', 'break', 'loosen']",3d7847b1c33b5f5811208b4aa1a7ffbd,43923
1858,9.0,0.7427999973297119,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",I wish you could see me now  **bobsnewline** I wish I could show you how  **bobsnewline** I'm not who I was  **bobsnewline** I used to be mad at you  **bobsnewline** A little on the hurt side too  **bobsnewline** But I'm not who I was  **bobsnewline**  **bobsnewline** I found my way around  **bobsnewline** To forgiving you  **bobsnewline** Some time ago  **bobsnewline** But I never got to tell you so,"['wish', 'wish', 'hurt', 'side', 'way', 'time', 'see', 'show', 'use', 'found', 'got', 'tell', 'mad', 'littl', 'forgiv']",3d7847b1c33b5f5811208b4aa1a7ffbd,43936
1859,10.0,0.8379999995231628,"believ_L, take_L, woman_L, give_L, peopl_L, reveal_L, wonder_L, idea_L, life_L, job_L","Had an awesome Friday. However, I'm glad to be home and able to relax on this wonderful Saturday. =)","['home', 'relax', 'glad', 'abl', 'wonder']",3e991bc5cf2089fcd076f1660a210288,45406
1860,5.0,0.8379999995231628,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L","Not sure if I can count on this weather sticking around, but my goodness, i'm gonna enjoy it!","['weather', 'count', 'stick', 'gon', 'enjoy']",3e991bc5cf2089fcd076f1660a210288,45420
1861,9.0,0.891700029373169,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Bella: You're pale white, and ice cold... i know what you are... **bobsnewline** Edward: Say it... Out loud... Say it! **bobsnewline** Bella: A snowman.","['ice', 'cold', 'know', 'say', 'say', 'pale', 'white', 'loud']",3e991bc5cf2089fcd076f1660a210288,45482
1862,5.0,0.6786999702453613,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L",One thing that should be known about me: I'm a madman.,"['thing', 'known']",3e991bc5cf2089fcd076f1660a210288,45507
1863,9.0,0.7430999875068665,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","When in doubt, think about it. If you're still in doubt, set it on fire and forget about it completely, because you have no idea what in the world you're doing.","['doubt', 'fire', 'idea', 'world', 'think', 'set', 'forget', 'do', 'doubt']",3e991bc5cf2089fcd076f1660a210288,45634
1864,9.0,0.8783000111579895,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Why do people in ship mutinies always ask for /better treatment/""? I'd ask for a pinball machine","['peopl', 'ship', 'mutini', 'pinbal', 'machin', 'ask', 'ask']",3e991bc5cf2089fcd076f1660a210288,45657
1865,9.0,0.4000999927520752,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",Keep the dream alive. Hit the snooze button.,"['dream', 'button', 'keep', 'aliv']",3e991bc5cf2089fcd076f1660a210288,45674
1866,9.0,0.6047000288963318,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","I saw six men kicking and punching the mother-in-law. My neighbour said 'Are you going to help?' I said 'No, six should be enough.'","['men', 'mother', 'law', 'help', 'saw', 'kick', 'punch', 'said', 'go', 'said']",3e991bc5cf2089fcd076f1660a210288,45675
1867,5.0,0.8379999995231628,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L",A Diplomat is someone who can tell you to go to hell in such a way that you'll be looking forward to the trip.,"['way', 'trip', 'tell', 'look', 'forward']",3e991bc5cf2089fcd076f1660a210288,45698
1868,5.0,0.5013999938964844,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L","Complex problems have simple, easy to understand, wrong answers.","['problem', 'understand', 'answer', 'complex', 'simpl', 'easi', 'wrong']",3e991bc5cf2089fcd076f1660a210288,45700
1869,9.0,0.9126999974250793,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","If you have a best friend who has made you laugh, stuck up for you drove you crazy, got mad at you, watched you succeed, saw you fall, picked you back up, cheered you on, had your back, ready to fight the person who upset you or made you mad and all these things made your friendship stronger and you can't do without them, .. post this to your status and see if they know who they are ? ?","['friend', 'laugh', 'fall', 'fight', 'person', 'thing', 'friendship', 'statu', 'made', 'drove', 'got', 'watch', 'succeed', 'saw', 'pick', 'cheer', 'upset', 'made', 'made', 'can', 'see', 'know', 'best', 'stuck', 'crazi', 'mad', 'readi', 'mad', 'stronger']",415395889f8b129403ff5e02cb7eaeb9,46961
1870,3.0,0.911300003528595,"love_L, smile_L, head_L, thought_L, fall_L, keep_L, give_L, word_L, sing_L, follow_L","History is an account mostly false, of events mostly unimportant, which are brought about by rulers, mostly knaves, and soldiers, mostly fools. **bobsnewline**  **bobsnewline** ~Ambrose Bierce","['histori', 'event', 'ruler', 'knave', 'soldier', 'fool', 'account', 'brought', 'fals', 'unimport']",415395889f8b129403ff5e02cb7eaeb9,46973
1871,9.0,0.9534000158309937,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","Karen Marvin--If your Mom is your HERO, your BEST FRIEND or just the BEST Mom EVER, if you are still blessed to have your Mom or if she is an angel in heaven, paste this to your status and let everyone know you are proud of your Mom and that you love her dearly. You can replace alot of people in your...... life but you only have ONE Mom","['mom', 'hero', 'friend', 'mom', 'mom', 'past', 'statu', 'mom', 'love', 'alot', 'peopl', 'life', 'mom', 'bless', 'let', 'know', 'replac', 'best', 'best', 'proud']",415395889f8b129403ff5e02cb7eaeb9,47074
1872,9.0,0.9534000158309937,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","I'm in a very friendship-focused mood at the moment...so I'm going to post some quotes about friendship...one per comment thread, everyone else feel free to post some too in honor of your friends be it an original by you or some you saw on the internet...like me for instance. Here's the first one...","['friendship', 'mood', 'moment', 'post', 'friendship', 'comment', 'thread', 'post', 'honor', 'friend', 'internet', 'instanc', 'focus', 'go', 'quot', 'feel', 'saw', 'free', 'origin', 'first']",415395889f8b129403ff5e02cb7eaeb9,47101
1873,11.0,0.8379999995231628,"world_L, love_L, time_L, last_L, rain_L, feel_L, way_L, day_L, moment_L, restless_L",Damn lost track of time goin to die tom. GREAT times with pat out on the town.,"['track', 'time', 'goin', 'town', 'lost']",43ede36bd814501aec0b33b56ec57828,47391
1874,11.0,0.891700029373169,"world_L, love_L, time_L, last_L, rain_L, feel_L, way_L, day_L, moment_L, restless_L",Can we put the petals back on the rose its been you and me and this stem of thorns through a long time of lows.,"['petal', 'stem', 'thorn', 'time', 'low', 'put', 'rose', 'long']",43ede36bd814501aec0b33b56ec57828,47393
1875,7.0,0.4611999988555908,"want_L, happi_L, day_L, go_L, hour_L, thing_L, find_L, birthday_L, strong_L, minut_L",you will never make everyone you meet happy. So choose carefully who you want to be happy with you and who you dont.,"['make', 'meet', 'choos', 'want', 'happi', 'happi']",43ede36bd814501aec0b33b56ec57828,47423
1876,9.0,0.9624000191688538,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",i was raised by the good book. Learned to work hard everyday. Taught if you cant say something good theres nothing good to say. I caught on pretty early its no use to work no harder than you play. I guess thats how i ended up this way. Somewhere between raising hell and amazing grace is where i find myself.,"['book', 'work', 'use', 'work', 'way', 'grace', 'rais', 'learn', 'taught', 'ca', 'say', 's', 'say', 'caught', 'play', 'guess', 's', 'end', 'rais', 'find', 'good', 'good', 'good', 'earli', 'amaz']",43ede36bd814501aec0b33b56ec57828,47436
1877,9.0,0.8610000014305115,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",/I've missed more than 9000 shots in my career. I've lost almost 300 games. 26 times,"['shot', 'career', 'game', 'time', 'miss', 'lost']",43ede36bd814501aec0b33b56ec57828,47448
1878,12.0,0.35420000553131104,"kill_L, fail_L, let_L, freak_L, sound_L, seed_L, fantast_L, tri_L, birthday_L, love_L",Snow... I don't even like the sound of it!,"['snow', 'sound']",443d183b31d7edecd34f785cf5235ac3,47949
1879,9.0,0.4657999873161316,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","I just read a good quote, /Be killing sin or it will be killing you/""","['sin', 'read', 'kill', 'kill', 'good']",45a4b81bd940ae4657287ca0d447e1d7,48133
1880,9.0,0.7580000162124634,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","effort is nothing, but at least u tried","['effort', 'tri', 'least']",465cbf2c85185eb11ee51dcd833ce4ac,48337
1881,9.0,0.7580000162124634,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","/i rather do nothing and be happy than do something i don't love at all/"" **bobsnewline**  **bobsnewline** - Joy""","['joy', 'love', 'happi']",465cbf2c85185eb11ee51dcd833ce4ac,48373
1882,9.0,0.805899977684021,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L",/Nobody can go back and start a new beginning,"['begin', 'go', 'start', 'new']",465cbf2c85185eb11ee51dcd833ce4ac,48378
1883,5.0,0.7580000162124634,"gon_L, make_L, thing_L, tell_L, chang_L, way_L, tri_L, blow_L, bodi_L, feel_L",sometimes i think...it really isn't worth all the trouble,"['troubl', 'think', 'worth']",465cbf2c85185eb11ee51dcd833ce4ac,48402
1884,8.0,0.5250999927520752,"know_L, busi_L, proud_L, love_L, birthday_L, bodi_L, die_L, let_L, learn_L, happen_L","/there is always one woman to save you from another and as that woman saves you she makes ready to destroy/"" - Charles Bukowski""","['woman', 'woman', 'destroy/', 'save', 'save', 'make', 'readi']",465cbf2c85185eb11ee51dcd833ce4ac,48404
1885,3.0,0.39329999685287476,"love_L, smile_L, head_L, thought_L, fall_L, keep_L, give_L, word_L, sing_L, follow_L","sorry santa, i've been a very bad boy this year","['boy', 'year', 'bad']",465cbf2c85185eb11ee51dcd833ce4ac,48418
1886,9.0,0.7067999839782715,"life_L, love_L, thing_L, day_L, go_L, time_L, come_L, see_L, think_L, want_L","All these sad posts about leaving... Shouldnt we all b happy that we are starting new paths in our lives? After all, sometimes good things fall appart so better things can fall together","['post', 'path', 'thing', 'thing', 'leav', 'should', 'b', 'start', 'live', 'fall', 'fall', 'sad', 'happi', 'new', 'good', 'better']",5eece04154dd5143a59d30144e5dfc40,70003
