,text,userid,textID,label,post_id
16906,"['bring', 'go', 'tri']",193165601dfad67e79ef52b2caf9fd9e,17258,2.0,17258
16908,"['prayer', 'keep', 'tell', 'answer', 'sent', 'swear']",193165601dfad67e79ef52b2caf9fd9e,17260,2.0,17260
16909,"['potenti', 'tell', 'let', 'go', 'saw', 'guess', 'made', 'dumb']",193165601dfad67e79ef52b2caf9fd9e,17261,2.0,17261
16910,"['babi', 'meant', 'can', 'believ', 'happen', 'true']",193165601dfad67e79ef52b2caf9fd9e,17262,2.0,17262
16911,"['bow', 'show', 'entertain', 'go', 'take']",193165601dfad67e79ef52b2caf9fd9e,17263,2.0,17263
16915,"['morn', 'face', 'day', 'life', 'game', 'wake', 'put', 'gon', 'matter', 'feel']",193165601dfad67e79ef52b2caf9fd9e,17267,2.0,17267
16916,"['time', 'friend', 'hand', 'introduc', 'tell', 'held', 'first', 'nervou']",193165601dfad67e79ef52b2caf9fd9e,17268,2.0,17268
16921,"['time', 'hand', 'grain', 'sand', 'love', 'finger', 'thought', 'held', 'slip', 'mani']",193165601dfad67e79ef52b2caf9fd9e,17273,2.0,17273
16933,"['felt', 'show', 'see', 'can', 'hide', 'feel', 'nake', 'nake', 'right']",193165601dfad67e79ef52b2caf9fd9e,17285,2.0,17285
16947,"['field', 'paper', 'flower', 'cloud', 'lulllabi', 'hour', 'sky', 'candi', 'lie', 'watch', 'fli', 'purpl']",193165601dfad67e79ef52b2caf9fd9e,17299,2.0,17299
16950,"['cri', 'make', 'throw', 'enough']",193165601dfad67e79ef52b2caf9fd9e,17302,2.0,17302
16957,"['chang', 'left', 'blurri', 'fake', 'real']",193165601dfad67e79ef52b2caf9fd9e,17309,2.0,17309
16958,"['know', 'ignor', 'want', 'shut', 'make', 'go']",193165601dfad67e79ef52b2caf9fd9e,17310,2.0,17310
16961,"['trial', 'mistak', 'made', 'know', 'ca', 'see', 'hurt', 'sorri']",193165601dfad67e79ef52b2caf9fd9e,17313,2.0,17313
16965,"['love', 'light', 'eye', 'give', 'give', 'show', 'happen', 'open']",193165601dfad67e79ef52b2caf9fd9e,17317,2.0,17317
16971,"['uncertainti', 'secur', 'help', 'surround', 'tell', 'feel', 'said', 'make', 'fail', 'unsur', 'alon']",193165601dfad67e79ef52b2caf9fd9e,17323,2.0,17323
16972,"['side', 'pride', 'time', 'take', 'take', 'mine']",193165601dfad67e79ef52b2caf9fd9e,17324,2.0,17324
16974,"['song', 'went', 'love', 'wrong', 'strong']",193165601dfad67e79ef52b2caf9fd9e,17326,2.0,17326
16976,"['fear', 'way', 'place', 'can', 'imagin', 'wake', 'know', 'find', 'greater']",193165601dfad67e79ef52b2caf9fd9e,17328,2.0,17328
16983,"['say', 'leav', 'go', 'see']",193165601dfad67e79ef52b2caf9fd9e,17335,2.0,17335
16984,"['day', 'door', 'echo', 'soul', 'heart', 'door', 'close', 'fill', 'wo', 'say', 'go', 'trust', 'find', 'open', 'm', 'hard']",193165601dfad67e79ef52b2caf9fd9e,17336,2.0,17336
16997,"['chanc', 'thing', 'came', 'see', 'gave', 'make', 'right']",193165601dfad67e79ef52b2caf9fd9e,17349,2.0,17349
16999,"['matter', 'mind', 'face', 'day', 'pain', 'recal', 'see', 'know', 'know', 'mean', 'caus', 'sorri']",193165601dfad67e79ef52b2caf9fd9e,17351,2.0,17351
17025,"['demon', 'place', 'feel', 'tri', 'run', 'haunt', 'hide']",193165601dfad67e79ef52b2caf9fd9e,17377,2.0,17377
17026,"['whisper', 'crawl', 'pain', 'insan', 'call']",193165601dfad67e79ef52b2caf9fd9e,17378,2.0,17378
17029,"['say', 'work', 'wonder', 'ca', 'fix', 'tri', 'easi']",193165601dfad67e79ef52b2caf9fd9e,17381,2.0,17381
17031,"['hide', 'wo', 'hide', 'smile', 'wo', 'hide', 'tri', 'fail']",193165601dfad67e79ef52b2caf9fd9e,17383,2.0,17383
17032,"['hate', 'wo', 'deni', 'wo', 'cri', 'wo', 'drown', 'said']",193165601dfad67e79ef52b2caf9fd9e,17384,2.0,17384
17036,"['day', 'tri', 'fall', 'live', 'went', 'fell', 'flew', 'surviv', 'low']",193165601dfad67e79ef52b2caf9fd9e,17388,2.0,17388
17038,"['dream', 'feet', 'ground', 'sens', 'love']",193165601dfad67e79ef52b2caf9fd9e,17390,2.0,17390
17040,"['sunshin', 'day', 'make', 'wo', 'let', 'take']",193165601dfad67e79ef52b2caf9fd9e,17392,2.0,17392
17044,"['night', 'know', 'sound', 'let', 'go', 'mind', 'spend', 'let', 'go', 'crazi']",193165601dfad67e79ef52b2caf9fd9e,17396,2.0,17396
17928,"['morn', 'heartach', 'friend', 'good', 'old']",1ab4754657079071f9831fe42b3eac49,18280,2.0,18280
18029,"['nothin', 'know', 'know']",1ab4754657079071f9831fe42b3eac49,18381,2.0,18381
18051,"['fuckin', 'mind', 'make']",1ab4754657079071f9831fe42b3eac49,18403,2.0,18403
18067,[],1ab4754657079071f9831fe42b3eac49,18419,2.0,18419
19814,"['thing', 'love', 'make', 'feel', 'better']",1ca615e3aa31cdf5427521c92254a1a9,20166,2.0,20166
19816,"['arm', 'shoulder', 'promis', 'solv', 'problem', 'love', 'comfort', 'need', 'hurt', 'cri', 'cri', 'care', 'alon', 'afraid', 'least']",1ca615e3aa31cdf5427521c92254a1a9,20168,2.0,20168
19871,"['time', 'person', 'see', 'see', 'chang', 'use', 'stranger', 'miss']",1ca615e3aa31cdf5427521c92254a1a9,20223,2.0,20223
19900,"['wag', 'denial', 'said', 'say', 'hurt', 'sad']",1ca615e3aa31cdf5427521c92254a1a9,20252,2.0,20252
20149,"['gon', 'perfect']",1ce85683cbdd7a1e89e6c0bbde839063,20501,2.0,20501
20152,"['come', 'come']",1ce85683cbdd7a1e89e6c0bbde839063,20504,2.0,20504
20219,"['submarin', 'sail', 'yellow']",1cff420d9e6c5f13f72e635ef75639a2,20571,2.0,20571
20244,"['dream', 'got', 'keep', 'chase', 'find']",1cff420d9e6c5f13f72e635ef75639a2,20596,2.0,20596
20251,"['week', 'know', 'nice', 'alon']",1cff420d9e6c5f13f72e635ef75639a2,20603,2.0,20603
20257,"['rain', 'last', 'cold']",1cff420d9e6c5f13f72e635ef75639a2,20609,2.0,20609
20294,"['dagger', 'believ']",1cff420d9e6c5f13f72e635ef75639a2,20646,2.0,20646
20300,"['peac', 'mind', 'love', 'confus']",1cff420d9e6c5f13f72e635ef75639a2,20652,2.0,20652
20312,"['season', 'life', 'time', 'chang', 'right']",1cff420d9e6c5f13f72e635ef75639a2,20664,2.0,20664
20335,"['raptur', 'sent', 'save']",1cff420d9e6c5f13f72e635ef75639a2,20687,2.0,20687
20671,"['miss', 'sure']",1d47deef1044f23adae24374bab52539,21023,2.0,21023
21491,"['money', 'chill', 'make', 'beach']",1e84bfe1c9bbd549913aad1bc57c8878,21843,2.0,21843
21610,"['follow', 'lyric', 'lennox', 'rain', 'wind', 'want', 'let', 'fall', 'let', 'blow']",1e84bfe1c9bbd549913aad1bc57c8878,21962,2.0,21962
21746,"['feel', 'this-', 'fight', 'this-', 'dream', 'comatose-', 'overdose-', 'pain', 'hate', 'tri', 'wake', 'tell', 'realiz', 'lose', 'wake', 'feel', 'take', 'tire', 'asleep', 'next']",201ea0a9eed083375aa3f6842c171bf3,22098,2.0,22098
21808,"['love', 'heart', 'let', 'feel', 'alright']",201ea0a9eed083375aa3f6842c171bf3,22160,2.0,22160
21844,"['yesterday', 'past', 'reason', 'resist', 'word', 'crystal', 'snow', 'count', 'exsist', 'give', 'drape', 'melt', 'miss', 'keep', 'fall', 'come', 'call', 'outsid', 'cold']",201ea0a9eed083375aa3f6842c171bf3,22196,2.0,22196
21910,"['life', 'burn', 'live', 'take', 'hot', 'aliv', 'hard']",201ea0a9eed083375aa3f6842c171bf3,22262,2.0,22262
24481,"['angel', 'time', 'bring', 'expect', 'come']",24101221320ffc7b3f48df5483596458,24864,2.0,24864
24499,"['start', 'new']",24101221320ffc7b3f48df5483596458,24882,2.0,24882
24536,"['heart', 'beat', 'heart', 'tonight', 'hope', 'tomorrow', 'pretend', 'sing', 'heal', 'beat', 'can', 'let', 'go', 'heal', 'feel', 'love', 'let', 'go', 'feel', 'broken', 'broken']",24101221320ffc7b3f48df5483596458,24919,2.0,24919
26638,"['wish', 'use']",25c9e6830974dbeec5dc6229e28ab717,27021,2.0,27021
26662,"['war', 'fight', 'mani']",25c9e6830974dbeec5dc6229e28ab717,27045,2.0,27045
26706,"['live', 'live', 'high', 'live', 'mighti']",25c9e6830974dbeec5dc6229e28ab717,27089,2.0,27089
26794,"['know', 'go']",25c9e6830974dbeec5dc6229e28ab717,27177,2.0,27177
26825,"['velvet', 'sky', 'star', 'watch', 'wing', 'owl', 'citi', 'carri', 'stir', 'fall']",25c9e6830974dbeec5dc6229e28ab717,27208,2.0,27208
26839,"['place', 'cher', 'lone']",25c9e6830974dbeec5dc6229e28ab717,27222,2.0,27222
26843,"['sens', 'wonder', 'rage', 'subsid', 'hold', 'want', 'believ']",25c9e6830974dbeec5dc6229e28ab717,27226,2.0,27226
26852,"['thing', 'know']",25c9e6830974dbeec5dc6229e28ab717,27235,2.0,27235
27538,"['love', 'fire', 'fight', 'worth']",281b5e599b5d1ab7e7cc7effe2ff1361,27927,2.0,27927
27692,"['stone', 'sand', 'water', 'year', 'gone', 'solid']",281b5e599b5d1ab7e7cc7effe2ff1361,28081,2.0,28081
27729,"['distanc', 'kile', 'd', 'long']",281b5e599b5d1ab7e7cc7effe2ff1361,28118,2.0,28118
27992,['need'],281b5e599b5d1ab7e7cc7effe2ff1361,28381,2.0,28381
28012,"['moment', 'love', 'live', 'promis', 'give']",281b5e599b5d1ab7e7cc7effe2ff1361,28401,2.0,28401
28013,"['wish', 'use', 'right']",281b5e599b5d1ab7e7cc7effe2ff1361,28402,2.0,28402
28070,['friend'],281b5e599b5d1ab7e7cc7effe2ff1361,28459,2.0,28459
28106,"['girl', 'want', 'make', 'feel']",281b5e599b5d1ab7e7cc7effe2ff1361,28495,2.0,28495
30967,"['friend', 'porch', 'amend', 'buy', 'drive', 'make']",2cdd105436ad5ae240e79c445f0e1c7b,31356,2.0,31356
30990,"['like', 'better']",2cdd105436ad5ae240e79c445f0e1c7b,31379,2.0,31379
31070,"['winter', 'snow', 'bird', 'work', 'offic', 'winter', 'know', 'shine', 'make', 'sing', 'sit', 'go', 'go', 'bad', 'white', 'brighter', 'bad']",2cdd105436ad5ae240e79c445f0e1c7b,31459,2.0,31459
31107,"['reason', 'song', 'wrote', 'call']",2cdd105436ad5ae240e79c445f0e1c7b,31496,2.0,31496
34938,['ride'],30a277c368cd776e50dab73b9b16fc88,35327,2.0,35327
36284,"['beat', 'beat', 'poni']",33ccb4623ec83bac64472003b8d3372b,36674,2.0,36674
36327,"['clap', 'encor', 'fuck']",33ccb4623ec83bac64472003b8d3372b,36717,2.0,36717
36328,['albatross'],33ccb4623ec83bac64472003b8d3372b,36718,2.0,36718
36349,"['friend', 'tan', 'stay', 'romanc', 'roll']",33ccb4623ec83bac64472003b8d3372b,36739,2.0,36739
36366,"['diamond', 'love', 'hate', 'love']",33ccb4623ec83bac64472003b8d3372b,36756,2.0,36756
36383,"['sex', 'air', 'love', 'care', 'smell']",33ccb4623ec83bac64472003b8d3372b,36773,2.0,36773
36395,"['hous', 'take', 'take', 'take', 'go', 'tell', 'high', 'low']",33ccb4623ec83bac64472003b8d3372b,36785,2.0,36785
36409,"['confus', 'miiiiind']",33ccb4623ec83bac64472003b8d3372b,36799,2.0,36799
36441,"['car', 'take', 'take', 'face', 'fuck', 'fuck']",33ccb4623ec83bac64472003b8d3372b,36831,2.0,36831
36455,"['part', 'gon', 'suppos', 'say', 'choke', 'best', 'ok']",33ccb4623ec83bac64472003b8d3372b,36845,2.0,36845
36478,"['pictur', 'pictur', 'take', 'take', 'dirti', 'dirti']",33ccb4623ec83bac64472003b8d3372b,36868,2.0,36868
36496,"['sign', 'geniu', 'love', 'stole', 'coral']",33ccb4623ec83bac64472003b8d3372b,36886,2.0,36886
36504,"['month', 'time', 'tune', 'call', 'fine', 'know', 'surviv', 'fine']",33ccb4623ec83bac64472003b8d3372b,36894,2.0,36894
36527,['bulletproof'],33ccb4623ec83bac64472003b8d3372b,36917,2.0,36917
36638,"['content', 'loneli', 'none', 'risk', 'sworn', 'worth']",33ccb4623ec83bac64472003b8d3372b,37028,2.0,37028
36725,"['thing', 'lightn', 'touch', 'look', 'hit', 'next']",33ccb4623ec83bac64472003b8d3372b,37115,2.0,37115
36814,[],3416e6ccb1a841127299953f823efa0d,37204,2.0,37204
36828,"['skin', 'innoc', 'sin', 'air', 'cage', 'love', 'camoflag', 'resembl', 'rage', 'secret', 'come', 'leav', 'feel']",3416e6ccb1a841127299953f823efa0d,37218,2.0,37218
38890,['share'],3969e4477a184aeeb7479bde6b1a9a7b,39404,2.0,39404
40185,"['time', 'pheasant', 'snow', 'time', 'present', 'countrysid', 'cover', 'tasti']",39b83fcebd7a521c51f8ef623172bed0,40700,2.0,40700
40212,"['seem', 'chang', 'need', 'chanc', 'dream', 'lost', 'think', 'look']",39b83fcebd7a521c51f8ef623172bed0,40727,2.0,40727
40214,['share'],39b83fcebd7a521c51f8ef623172bed0,40729,2.0,40729
40225,"['snow', 'mistleto', 'tree', 'love', 'beam', 'dream', 'home', 'count', 'present', 'find', 'home', 'light']",39b83fcebd7a521c51f8ef623172bed0,40740,2.0,40740
40248,"['day', 'day', 'revolut']",39b83fcebd7a521c51f8ef623172bed0,40763,2.0,40763
40256,"['night', 'came', 'laid', 'dare', 'awak', 'whole']",39b83fcebd7a521c51f8ef623172bed0,40771,2.0,40771
40272,[],39b83fcebd7a521c51f8ef623172bed0,40787,2.0,40787
40274,"['night', 'last']",39b83fcebd7a521c51f8ef623172bed0,40789,2.0,40789
40897,"['love', 'song', 'fli']",3a239367715ee1ff17be3dc5593d4c25,41412,2.0,41412
40929,"['natur', 'tell', 'human']",3a239367715ee1ff17be3dc5593d4c25,41444,2.0,41444
40930,"['war', 'mind', 'go', 'think', 'win']",3a239367715ee1ff17be3dc5593d4c25,41445,2.0,41445
41363,['sure'],3ab0bae1cbfdb0c3493e3993461e16d8,41886,2.0,41886
41374,"['class', 'week', 'done']",3ab0bae1cbfdb0c3493e3993461e16d8,41897,2.0,41897
42753,"['moon', 'light', 'love', 'day', 'light', 'fight', 'sailor', 'moon', 'fight', 'win', 'run', 'name', 'evil', 'real']",3c71c9bfcbdabf80dec5765e2677a4c3,43276,2.0,43276
42764,"['sunris', 'sprinkl', 'dew', 'chocol', 'miracl', 'take', 'cover']",3c71c9bfcbdabf80dec5765e2677a4c3,43287,2.0,43287
42772,"['rain', 'day', 'want', 'know', 'seen', 'sunni']",3c71c9bfcbdabf80dec5765e2677a4c3,43295,2.0,43295
42786,"['end', 'judg']",3c71c9bfcbdabf80dec5765e2677a4c3,43309,2.0,43309
43409,['bulletproof'],3d7847b1c33b5f5811208b4aa1a7ffbd,43932,2.0,43932
43489,"['eye', 'fun', 'know', 'feel', 'get', 'start', 'burn', 'tire']",3d7847b1c33b5f5811208b4aa1a7ffbd,44012,2.0,44012
44871,"['school', 'tomorrow', 'think', 'gon']",3e991bc5cf2089fcd076f1660a210288,45395,2.0,45395
44921,"['weather', 'heard', 'gon', 'stick', 'excel']",3e991bc5cf2089fcd076f1660a210288,45445,2.0,45445
44923,['good'],3e991bc5cf2089fcd076f1660a210288,45447,2.0,45447
46861,"['brake', 'pot', 'head', 'pray', 'go', 'pray', 'fall', 'knock', 'd', 'like']",43ede36bd814501aec0b33b56ec57828,47385,2.0,47385
46876,"['m', 'see', 'make', 'stay', 'easi']",43ede36bd814501aec0b33b56ec57828,47400,2.0,47400
46886,['love'],43ede36bd814501aec0b33b56ec57828,47410,2.0,47410
46895,"['tomorrow', 'bring', 'worri', 'bout', 'let', 'go', 'see']",43ede36bd814501aec0b33b56ec57828,47419,2.0,47419
46902,"['heart', 'machin', 'blood', 'love', 'hope', 'lust', 'steam', 'beat', 'made', 'incred']",43ede36bd814501aec0b33b56ec57828,47426,2.0,47426
46904,"['apolog', 'apolog', 's', 'said', 'late', 'late']",43ede36bd814501aec0b33b56ec57828,47428,2.0,47428
46905,"['whiskey', 'drink', 'forget', 'wast']",43ede36bd814501aec0b33b56ec57828,47429,2.0,47429
46906,"['use', 'voic', 'wo', 'stand']",43ede36bd814501aec0b33b56ec57828,47430,2.0,47430
46908,"['traffic', 'hit']",43ede36bd814501aec0b33b56ec57828,47432,2.0,47432
46910,"['grow', 'get', 'old']",43ede36bd814501aec0b33b56ec57828,47434,2.0,47434
47158,"['swimmin', 'life', 'reason', 'way', 'thing', 'barrel', 'ash', 'accept', 'chang', 'real']",443d183b31d7edecd34f785cf5235ac3,47682,2.0,47682
47176,['knew'],443d183b31d7edecd34f785cf5235ac3,47700,2.0,47700
47198,"['split', 'tomorrow', 'day', 'today', 'got', 'work', 'better']",443d183b31d7edecd34f785cf5235ac3,47722,2.0,47722
47203,"['miss', 'crazi']",443d183b31d7edecd34f785cf5235ac3,47727,2.0,47727
47209,"['daylight', 'life', 'break', 'show', 'way', 'scar', 'die', 'care', 'take', 'rise', 'fall', 'feel', 'fall', 'lost', 'see', 'start', 'keep', 'remain', 'fall', 'leav', 'empti', 'dead', 'same', 'aliv', 'dark']",443d183b31d7edecd34f785cf5235ac3,47733,2.0,47733
47227,"['way', 'version', 'am', 'way', 'look', 'way', 'version', 'claim', 's', 'want', 'bout', 'make', 'understand', 'bout', 'speak', 'bout', 'perfect', 'sorri', 'better', 'better', 'better']",443d183b31d7edecd34f785cf5235ac3,47751,2.0,47751
47263,"['today', 'hero', 'hero', 'life', 'hero', 'save', 'time', 'got', 'fight', 'live', 'need', 'need', 'save']",443d183b31d7edecd34f785cf5235ac3,47787,2.0,47787
47281,"['work', 'field', 'summer', 'winter', 'corner', 'time', 'drive', 'see', 'chang', 'can', 'believ', 'goe', 'sad']",443d183b31d7edecd34f785cf5235ac3,47805,2.0,47805
47285,"['hand', 'word', 'year', 'punch', 'mouth', 'took', 'show', 'promis', 'took', 'believ', 'said', 'said', 'gone', 'stand', 'know', 'said', 'knew', 'wrong']",443d183b31d7edecd34f785cf5235ac3,47809,2.0,47809
47287,"['money', 'fame', 'fortun', 'life', 'parti', 'thing', 'need', 'compet', 'ecstasi']",443d183b31d7edecd34f785cf5235ac3,47811,2.0,47811
47295,"['world', 'want', 'see', 'think', 'understand']",443d183b31d7edecd34f785cf5235ac3,47819,2.0,47819
47333,"['tonight', 'tomorrow', 'morn', 'weekend', 'got', 'great']",443d183b31d7edecd34f785cf5235ac3,47857,2.0,47857
47365,"['wing', 'thought', 'use', 'fallen', 'spread', 'fli', 'high', 'afraid']",443d183b31d7edecd34f785cf5235ac3,47889,2.0,47889
47384,"['hate', 'broke', 'got', 'differ']",443d183b31d7edecd34f785cf5235ac3,47908,2.0,47908
47412,"['place', 'weapon', 'side', 'war', 'end', 'stand', 'lose', 's', 'alright']",443d183b31d7edecd34f785cf5235ac3,47936,2.0,47936
47837,"['lightn', 'chanc', 'hsm', 'catch', 'find']",465cbf2c85185eb11ee51dcd833ce4ac,48361,2.0,48361
47870,"['fight', 'ork', 'born']",465cbf2c85185eb11ee51dcd833ce4ac,48394,2.0,48394
67335,"['life', 'day', 'night', 'hesit', 'situat', 'wrong', 'destin', 'gon', 'live', 'make', 'find', 'place', 'decid', 'choos', 'said', 'done', 'face', 'best', 'final']",5eece04154dd5143a59d30144e5dfc40,70026,2.0,70026
67346,"['talk', 'shit']",5eece04154dd5143a59d30144e5dfc40,70037,2.0,70037
67351,"['day', 'break', 'wait']",5eece04154dd5143a59d30144e5dfc40,70042,2.0,70042
67376,"['space', 'shit', 'bound', 'ca', 'new', 'favorit', 'enough']",5eece04154dd5143a59d30144e5dfc40,70067,2.0,70067
67395,"['persuit', 'guess', 'time', 'see', 'road', 'take']",5eece04154dd5143a59d30144e5dfc40,70086,2.0,70086
70963,"['arm', 'tower', 'tower', 'keep', 'safe']",64463aa93c9145fa0724a9e89ea7be2a,73654,2.0,73654
72217,"['music', 'turn', 'light']",66e63156182f797069f4aa553ca4289d,74955,2.0,74955
72939,"['shadowplay', 'death', 'assassin', 'line', 'danc', 'floor', 'steel', 'odour', 'bodi', 'move', 'connect', 'crowd', 'joy', 'divis', 'point', 'act', 'know', 'group', 'made', 'stare', 'left', 'let', 'clear', 'more', 'cold', 'disbelief']",67207f4a005815aa28c2134f6a68fb05,75677,2.0,75677
72952,"['prayer', 'bind', 'slot', 'key~', 'come', 'right', 'sacr']",67207f4a005815aa28c2134f6a68fb05,75690,2.0,75690
73019,"['anger', 'look', 'heard']",67207f4a005815aa28c2134f6a68fb05,75757,2.0,75757
73060,"['grip', 'dark', 'star', 'shine', 'brightest']",67207f4a005815aa28c2134f6a68fb05,75798,2.0,75798
73075,"['babi', 'downtown', 'known', 'come', 'act', 'stay']",67207f4a005815aa28c2134f6a68fb05,75813,2.0,75813
77969,"['place', 'place', 'line', 'chang', 'lost']",72a8c3604dc5ec946dbad91e4e32a96c,80853,2.0,80853
78045,"['money', 'muse', 'arrow', 'life', 'pull', 'let', 'sick', 'littl', 'live']",72a8c3604dc5ec946dbad91e4e32a96c,80929,2.0,80929
78055,"['mind', 'grown', 'young', 'old']",72a8c3604dc5ec946dbad91e4e32a96c,80939,2.0,80939
78130,"['said', 'come', 'call', 'say']",733924d2f62385907d4460bc626bd105,81014,2.0,81014
78134,"['fall', 'ball', 'feel', 'can', 'miss', 'know', 'want', 'pass', 'bigger']",733924d2f62385907d4460bc626bd105,81018,2.0,81018
78252,"['tell', 'think']",748b929276449add1cb3bb5985e85fa1,81136,2.0,81136
78427,"['time', 'feel', 'slip', 'gone', 'strang']",748b929276449add1cb3bb5985e85fa1,81311,2.0,81311
78479,"['kid', 'day', 'l']",74dbe25adb304907217314e9e1a61037,81363,2.0,81363
79929,"['wolf', 'terrifi', 'afraid', 'big', 'bad']",79239a88247e9f65e9b15ac22e275627,83494,2.0,83494
80004,"['hate', 'feel', 'pocket', 'hand', 'talk', 'side', 'pocket', 'pocketless', 'term', 'hand', 'posit', 'hand', 'hip', 'superman', 'arm', 'chest', 'farmer', 'hand', 'side', 'realiz', 'put', 'listen', 'be', 'look', 'come', 'begin', 'cycl', 'fold', 'dangl', 'els', 'awkward', 'angri', 'limpli']",79239a88247e9f65e9b15ac22e275627,83569,2.0,83569
80104,"['bit', 'amend', 'plan', 'go', 'make', 'littl', 'curiou']",79239a88247e9f65e9b15ac22e275627,83669,2.0,83669
80933,"['rain', 'rain', 'rain', 'hand', 'sorrow', 'day', 'take', 'take', 'darkest']",7c8d272ee0dea952e04c986667bc81e7,84498,2.0,84498
80937,"['truth', 'fuckin', 'lie', 'heart', 'tell', 'turn', 'close', 'disgust']",7c8d272ee0dea952e04c986667bc81e7,84502,2.0,84502
80941,"['nightmar', 'pain', 'dream', 'bring', 'chase', 'exist', 'seem', 'fuck']",7c8d272ee0dea952e04c986667bc81e7,84506,2.0,84506
80943,"['glori', 'knife', 'life', 'let', 'sharpen', 'carv', 'futur']",7c8d272ee0dea952e04c986667bc81e7,84508,2.0,84508
81355,"['mess', 'life', 'want', 'bring']",7d92087eca047976d0f16d1b5085ccba,84921,2.0,84921
81371,"['life', 'grip', 'trip', 'break', 'take', 'control', 'advic', 'seat', 'load', 'feet', 'unwind', 'load', 'mind', 'take', 'take', 'take', 'know', 'come', 'come', 'pull', 'take', 'come', 'come', 'take']",7d92087eca047976d0f16d1b5085ccba,84937,2.0,84937
81401,"['take', 'take', 'take', 'good', 'bad']",7d92087eca047976d0f16d1b5085ccba,84967,2.0,84967
81833,"['done', 's', 'sure']",7e450a79b8bacd420727a5dd9305f8d8,85399,2.0,85399
82087,"['number', 'fantasi', 'star', 'feel', 'shine', 'live', 'see', 'bright', 'brightest']",7f1e19cf6c828b2b6a6953fa127a0351,85653,2.0,85653
84427,"['freedom', 'got', 'wait', 'fli', 'fli']",8364eb7ffc6fd539336436ead20aa0ff,87993,2.0,87993
84433,"['thing', 'sens', 'thing', 'thing', 'see', 'come', 'make', 'come', 'troubl']",8364eb7ffc6fd539336436ead20aa0ff,87999,2.0,87999
84944,"['time', 'home', 'take']",859c84da14858bac7c88e96778cbad04,88563,2.0,88563
85220,"['babi', 'danc', 'dark', 'love', 'look', 'fall']",873c058aabc485ae206b8912daed8e97,88839,2.0,88839
115913,"['let', 'go']",c6e0d41fbfe15d8d08d47c97e6263718,120059,2.0,120059
115916,"['wish', 'rain']",c6e0d41fbfe15d8d08d47c97e6263718,120062,2.0,120062
115934,"['seem', 'realiz', 'hurt', 'happen', 'strang', 'much']",c6e0d41fbfe15d8d08d47c97e6263718,120080,2.0,120080
117746,"['road', 'tri', 'break', 'get', 'crazi']",cb02460576e27f95654a9a0ef548fe5b,122356,2.0,122356
117783,"['world', 'life', 'gon', 'want', 'pass', 'dream|i', 'ai', 'gon', 'die|think']",cb02460576e27f95654a9a0ef548fe5b,122393,2.0,122393
117797,"['time', 'way', 'soul', 'fall|i', 'walk', 'fall||', 'love', 'theft', 'hold', 'lose', 'let', 'know', 'run', 'scared|tri', 'worri', 'learn', 'want', 'learn', 'long', 'stronger']",cb02460576e27f95654a9a0ef548fe5b,122407,2.0,122407
117810,"['sleepin', 'stead', 'keepin', 'hour', 'keepin/""', 'can', 'fall', 'late', 'asleep']",cb02460576e27f95654a9a0ef548fe5b,122420,2.0,122420
117847,"['stoplight', 'chanc', 'take|', 'night', 'boy', 'door', 'thing', 'caus', 'went', 'broke', 'knew', 'thank', 'led']",cb02460576e27f95654a9a0ef548fe5b,122457,2.0,122457
118217,"['minut', 'face', 'love', 'day', 'child', 'decis', 'heart', 'bodi', 'statu', 'children', 'life', 'love', 'heard', 'come', 'love', 'born', 'saw', 'fell', 'knew', 'die', 'choos', 'make', 'allow', 'walk', 'put', 'love', 'second', 'old', 'consciou', 'outsid']",cc152d32bc005844df9e36490342cbaa,122827,2.0,122827
119085,"['girl', 'mind', 'time', 'sussudio', 'oho', 'name', 'sussudio', 'oho', 'need', 'life', 'word', 'sussudio', 's', 'know', 'think', 'like', 'call', 'come', 'run', 'feel', 'say', 'same', 'good']",cd35474fa3c10b9a5eb16c1e7d825fcc,123695,2.0,123695
119090,"['sleep', 'implic', 'complic', 'night', 'worri', 'situat', 'imagin', 'can', 'think', 'dive', 'know', 'alright']",cd35474fa3c10b9a5eb16c1e7d825fcc,123700,2.0,123700
119187,"['feel', 'love', 'miss', 'got', 'made', 'know', 'taken', 'better']",cd35474fa3c10b9a5eb16c1e7d825fcc,123797,2.0,123797
119190,"['hometown', 'girl', 'go', 'expect', 'come', 'wait', 'see']",cd35474fa3c10b9a5eb16c1e7d825fcc,123800,2.0,123800
119228,"['gave', 'given']",cd6356019f3c963788a331c41e988d7d,123838,2.0,123838
119236,"['pain', 'jude', 'world', 'shoulder', 'fool', 'world', 'feel', 'refrain', 'carri', 'know', 'play', 'make', 'cool', 'littl', 'colder']",cd6356019f3c963788a331c41e988d7d,123846,2.0,123846
119239,['go'],cdf855d06f67355d0eec65b53d305bc4,124079,2.0,124079
119442,"['know', 'care', 'old', 'young']",ce4c7f674c9eaa89dcb35fa53a4d27bb,124282,2.0,124282
119478,"['say', 'let', 'walk']",ce4c7f674c9eaa89dcb35fa53a4d27bb,124318,2.0,124318
119488,"['feel', 'better']",ce4c7f674c9eaa89dcb35fa53a4d27bb,124328,2.0,124328
120012,"['strength', 'treasur', 'jewel', 'sin', 'cross', 'shame', 'name', 'seek', 'seek', 'give', 'fool', 'take', 'rise', 'bless', 'fall', 'pick', 'weak', 'preciou']",cea00424ced413c108d878b1a14f3316,124852,2.0,124852
